time,s0,s1,s2,s3,s4,s5,s6,s7
201.6,0.0,0.0,-6.5823216,0.0,0.0,0.50783679,0.0,1.1008428
201.62,0.0,0.0,-6.1256003,0.0,0.0,0.48203856,0.0,1.1023567
201.64,0.0,0.0,-5.6235266,0.0,0.0,0.45324224,0.0,1.1023567
201.66,0.0,0.0,-5.3436933,0.0,0.0,0.43519685,0.0,1.1049906
201.68,0.0,0.0,-5.1733332,0.0,0.0,0.4264217,0.0,1.1049906
201.7,0.0,0.0,-4.7985334,0.0,0.0,0.4062466,0.0,1.1082966
201.72,0.0,0.0,-4.0728793,0.0,0.0,0.36409267,0.0,1.1082966
201.74,0.0,0.0,-2.9335017,0.0,0.0,0.29798586,0.0,1.1102649
201.76,0.0,0.0,-2.3612614,0.0,0.0,0.26659081,0.0,1.1102649
201.78,0.0,0.0,-1.0405003,0.0,0.0,0.19314203,0.0,1.1096122
201.8,0.0,0.0,0.033087641,0.0,0.0,0.13261581,0.0,1.1096122
201.82,0.0,0.0,0.98116469,0.0,0.0,0.080892344,0.0,1.1076
201.84,0.0,0.0,1.0397036,0.0,0.0,0.077307989,0.0,1.1076
201.86,0.0,0.0,0.95739204,0.0,0.0,0.081465647,0.0,1.1038145
201.88,0.0,0.0,1.5407484,0.0,0.0,0.046967924,0.0,1.1038145
201.9,0.0,0.0,1.6106895,0.0,0.0,0.043693655,0.0,1.100719
201.92,0.0,0.0,-0.21242103,0.0,0.0,0.14904875,0.0,1.100719
201.94,0.0,0.0,-2.5301945,0.0,0.0,0.27979495,0.0,1.0969293
201.96,0.0,0.0,-3.5724721,0.0,0.0,0.33576794,0.0,1.0969293
201.98,0.0,0.0,-3.2145655,0.0,0.0,0.31212564,0.0,1.0929707
202.0,0.0,0.0,-3.1733871,0.0,0.0,0.30858029,0.0,1.0929707
202.02,0.0,0.0,-2.1949363,0.0,0.0,0.25480336,0.0,1.0883645
202.04,0.0,0.0,-2.0643275,0.0,0.0,0.24973798,0.0,1.0883645
202.06,0.0,0.0,-2.706346,0.0,0.0,0.28999516,0.0,1.0853328
202.08,0.0,0.0,-2.3773205,0.0,0.0,0.27179082,0.0,1.0853328
202.1,0.0,0.0,-2.415163,0.0,0.0,0.27415964,0.0,1.0838414
202.12,0.0,0.0,-3.6632209,0.0,0.0,0.34753499,0.0,1.0838414
202.14,0.0,0.0,-4.0035982,0.0,0.0,0.37170402,0.0,1.0849094
202.16,0.0,0.0,-3.2550023,0.0,0.0,0.33139435,0.0,1.0849094
202.18,0.0,0.0,-2.5872061,0.0,0.0,0.29424548,0.0,1.0874658
202.2,0.0,0.0,-2.5843201,0.0,0.0,0.29478255,0.0,1.0874658
202.22,0.0,0.0,-3.3666816,0.0,0.0,0.33827344,0.0,1.0899147
202.24,0.0,0.0,-5.6926913,0.0,0.0,0.46743521,0.0,1.0899147
202.26,0.0,0.0,-6.2903643,0.0,0.0,0.49928275,0.0,1.092274
202.28,0.0,0.0,-4.7346625,0.0,0.0,0.40885538,0.0,1.092274
202.3,0.0,0.0,-2.8839195,0.0,0.0,0.30204587,0.0,1.0947397
202.32,0.0,0.0,-1.535506,0.0,0.0,0.22344852,0.0,1.0947397
202.34,0.0,0.0,-0.50658524,0.0,0.0,0.16427984,0.0,1.0982502
202.36,0.0,0.0,-0.24726698,0.0,0.0,0.14906785,0.0,1.0982502
202.38,0.0,0.0,-0.8292073,0.0,0.0,0.18024349,0.0,1.1025592
202.4,0.0,0.0,-2.6588848,0.0,0.0,0.28418312,0.0,1.1025592
202.42,0.0,0.0,-3.9057868,0.0,0.0,0.35539661,0.0,1.1071885
202.44,0.0,0.0,-5.9237652,0.0,0.0,0.46743981,0.0,1.1071885
202.46,0.0,0.0,-7.9437661,0.0,0.0,0.57707417,0.0,1.1123409
202.48,0.0,0.0,-8.6406136,0.0,0.0,0.61542368,0.0,1.1123409
202.5,0.0,0.0,-7.7105398,0.0,0.0,0.56289688,0.0,1.1166475
202.52,0.0,0.0,-6.7104812,0.0,0.0,0.50665912,0.0,1.1166475
202.54,0.0,0.0,-5.2892089,0.0,0.0,0.42767564,0.0,1.1168556
202.56,0.0,0.0,-4.5070887,0.0,0.0,0.38422207,0.0,1.1168556
202.58,0.0,0.0,-4.1442308,0.0,0.0,0.36324199,0.0,1.1133621
202.6,0.0,0.0,-4.1897526,0.0,0.0,0.36508288,0.0,1.1133621
202.62,0.0,0.0,-5.1440363,0.0,0.0,0.42056044,0.0,1.1077387
202.64,0.0,0.0,-5.4770298,0.0,0.0,0.44344391,0.0,1.1077387
202.66,0.0,0.0,-3.4354544,0.0,0.0,0.33049706,0.0,1.1003895
202.68,0.0,0.0,-1.1423837,0.0,0.0,0.20096792,0.0,1.1003895
202.7,0.0,0.0,1.1722491,0.0,0.0,0.069919917,0.0,1.0930605
202.72,0.0,0.0,2.1280403,0.0,0.0,0.016445607,0.0,1.0930605
202.74,0.0,0.0,1.955984,0.0,0.0,0.027961371,0.0,1.08816
202.76,0.0,0.0,1.2057759,0.0,0.0,0.071943628,0.0,1.08816
202.78,0.0,0.0,-0.24680474,0.0,0.0,0.15476186,0.0,1.0828807
202.8,0.0,0.0,-0.21674809,0.0,0.0,0.15264328,0.0,1.0828807
202.82,0.0,0.0,0.22500037,0.0,0.0,0.1284308,0.0,1.0804713
202.84,0.0,0.0,0.17840582,0.0,0.0,0.13214735,0.0,1.0804713
202.86,0.0,0.0,0.0099789798,0.0,0.0,0.14176576,0.0,1.0814791
202.88,0.0,0.0,-0.093100727,0.0,0.0,0.14771281,0.0,1.0814791
202.9,0.0,0.0,0.25619712,0.0,0.0,0.12808881,0.0,1.0849743
202.92,0.0,0.0,0.36948112,0.0,0.0,0.12162618,0.0,1.0849743
202.94,0.0,0.0,-0.045311004,0.0,0.0,0.14456535,0.0,1.0914357
202.96,0.0,0.0,-2.0026889,0.0,0.0,0.25582548,0.0,1.0914357
202.98,0.0,0.0,-3.6549759,0.0,0.0,0.34969607,0.0,1.0959183
203.0,0.0,0.0,-3.9258456,0.0,0.0,0.36567652,0.0,1.0959183
203.02,0.0,0.0,-4.6459146,0.0,0.0,0.40641509,0.0,1.1001459
203.04,0.0,0.0,-5.444448,0.0,0.0,0.45071773,0.0,1.1001459
203.06,0.0,0.0,-5.1416955,0.0,0.0,0.43148075,0.0,1.1021192
203.08,0.0,0.0,-4.6287775,0.0,0.0,0.40100442,0.0,1.1021192
203.1,0.0,0.0,-3.0428646,0.0,0.0,0.31060199,0.0,1.1009728
203.12,0.0,0.0,-2.0801518,0.0,0.0,0.25849164,0.0,1.1009728
203.14,0.0,0.0,-1.1628442,0.0,0.0,0.20767711,0.0,1.0990701
203.16,0.0,0.0,-0.44933602,0.0,0.0,0.16512084,0.0,1.0990701
203.18,0.0,0.0,-0.080274642,0.0,0.0,0.14252949,0.0,1.0978872
203.2,0.0,0.0,-0.046553791,0.0,0.0,0.14039305,0.0,1.0978872
203.22,0.0,0.0,0.32675165,0.0,0.0,0.120254,0.0,1.0977558
203.24,0.0,0.0,1.3758153,0.0,0.0,0.061711722,0.0,1.0977558
203.26,0.0,0.0,2.5581579,0.0,0.0,-0.0088371053,0.0,1.098693
203.28,0.0,0.0,3.1822572,0.0,0.0,-0.047332448,0.0,1.098693
203.3,0.0,0.0,4.2038321,0.0,0.0,-0.10816521,0.0,1.0989068
203.32,0.0,0.0,6.1966743,0.0,0.0,-0.22268559,0.0,1.0989068
203.34,0.0,0.0,7.8033581,0.0,0.0,-0.31351896,0.0,1.0992604
203.36,0.0,0.0,7.8567791,0.0,0.0,-0.3171853,0.0,1.0992604
203.38,0.0,0.0,7.8152132,0.0,0.0,-0.31547363,0.0,1.0995414
203.4,0.0,0.0,6.9291263,0.0,0.0,-0.26417988,0.0,1.0995414
203.42,0.0,0.0,6.1467557,0.0,0.0,-0.21920837,0.0,1.0992926
203.44,0.0,0.0,5.9194665,0.0,0.0,-0.20676541,0.0,1.0992926
203.46,0.0,0.0,5.3082709,0.0,0.0,-0.17288567,0.0,1.0985528
203.48,0.0,0.0,3.3470302,0.0,0.0,-0.061688771,0.0,1.0985528
203.5,0.0,0.0,0.88566554,0.0,0.0,0.078017061,0.0,1.0996758
203.52,0.0,0.0,-0.41560492,0.0,0.0,0.15010214,0.0,1.0996758
203.54,0.0,0.0,0.53786838,0.0,0.0,0.093734693,0.0,1.1022583
203.56,0.0,0.0,2.0633366,0.0,0.0,0.006495712,0.0,1.1022583
203.58,0.0,0.0,2.0345149,0.0,0.0,0.0075020616,0.0,1.1034324
203.6,0.0,0.0,1.8394716,0.0,0.0,0.017280185,0.0,1.1034324
203.62,0.0,0.0,2.0586472,0.0,0.0,0.0030514487,0.0,1.102947
203.64,0.0,0.0,2.0361862,0.0,0.0,0.0037201067,0.0,1.102947
203.66,0.0,0.0,0.80188847,0.0,0.0,0.076827898,0.0,1.101162
203.68,0.0,0.0,-0.05199188,0.0,0.0,0.12856666,0.0,1.101162
203.7,0.0,0.0,-0.25452542,0.0,0.0,0.14172896,0.0,1.0992944
203.72,0.0,0.0,-0.066493988,0.0,0.0,0.13287848,0.0,1.0992944
203.74,0.0,0.0,-0.0943968,0.0,0.0,0.13673977,0.0,1.0968001
203.76,0.0,0.0,-0.78768611,0.0,0.0,0.17697192,0.0,1.0968001
203.78,0.0,0.0,-1.6024449,0.0,0.0,0.22345399,0.0,1.0949119
203.8,0.0,0.0,-2.2569461,0.0,0.0,0.26002705,0.0,1.0949119
203.82,0.0,0.0,-3.1438732,0.0,0.0,0.31032509,0.0,1.0939633
203.84,0.0,0.0,-4.2200851,0.0,0.0,0.37345394,0.0,1.0939633
203.86,0.0,0.0,-5.0395765,0.0,0.0,0.42127617,0.0,1.0928698
203.88,0.0,0.0,-5.8942771,0.0,0.0,0.47045247,0.0,1.0928698
203.9,0.0,0.0,-6.0162945,0.0,0.0,0.47628097,0.0,1.0908873
203.92,0.0,0.0,-4.9077196,0.0,0.0,0.41258479,0.0,1.0908873
203.94,0.0,0.0,-3.917151,0.0,0.0,0.35760772,0.0,1.0884765
203.96,0.0,0.0,-2.5274012,0.0,0.0,0.27860167,0.0,1.0884765
203.98,0.0,0.0,-1.1930448,0.0,0.0,0.20108186,0.0,1.0861245
204.0,0.0,0.0,0.033877283,0.0,0.0,0.12877978,0.0,1.0861245
204.02,0.0,0.0,0.044995248,0.0,0.0,0.13049075,0.0,1.0849049
204.04,0.0,0.0,-0.54110801,0.0,0.0,0.16630931,0.0,1.0849049
204.06,0.0,0.0,-1.3676572,0.0,0.0,0.21635626,0.0,1.0849233
204.08,0.0,0.0,-2.494843,0.0,0.0,0.28202561,0.0,1.0849233
204.1,0.0,0.0,-3.0132065,0.0,0.0,0.31243883,0.0,1.0846007
204.12,0.0,0.0,-1.8840876,0.0,0.0,0.25003125,0.0,1.0846007
204.14,0.0,0.0,-1.3113637,0.0,0.0,0.21942906,0.0,1.0867116
204.16,0.0,0.0,-1.4503608,0.0,0.0,0.22604145,0.0,1.0867116
204.18,0.0,0.0,-1.3275821,0.0,0.0,0.22027706,0.0,1.091912
204.2,0.0,0.0,-1.6922671,0.0,0.0,0.24405135,0.0,1.091912
204.22,0.0,0.0,-1.4331126,0.0,0.0,0.23152346,0.0,1.0976719
204.24,0.0,0.0,-0.89401448,0.0,0.0,0.2016269,0.0,1.0976719
204.26,0.0,0.0,-1.0326362,0.0,0.0,0.20790826,0.0,1.1023772
204.28,0.0,0.0,-0.38534483,0.0,0.0,0.17120725,0.0,1.1023772
204.3,0.0,0.0,0.41408437,0.0,0.0,0.12666352,0.0,1.1085259
204.32,0.0,0.0,0.3136403,0.0,0.0,0.13582443,0.0,1.1085259
204.34,0.0,0.0,1.0007092,0.0,0.0,0.096427122,0.0,1.114157
204.36,0.0,0.0,1.9655423,0.0,0.0,0.038562855,0.0,1.114157
204.38,0.0,0.0,3.0161574,0.0,0.0,-0.025999821,0.0,1.1171304
204.4,0.0,0.0,3.3913589,0.0,0.0,-0.046784994,0.0,1.1171304
204.42,0.0,0.0,3.2075975,0.0,0.0,-0.03635361,0.0,1.1177971
204.44,0.0,0.0,3.297827,0.0,0.0,-0.041443832,0.0,1.1177971
204.46,0.0,0.0,2.7594771,0.0,0.0,-0.012254055,0.0,1.1164857
204.48,0.0,0.0,1.6042452,0.0,0.0,0.051268156,0.0,1.1164857
204.5,0.0,0.0,1.2056772,0.0,0.0,0.073551877,0.0,1.1134075
204.52,0.0,0.0,1.6121832,0.0,0.0,0.051414243,0.0,1.1134075
204.54,0.0,0.0,2.0020525,0.0,0.0,0.028154658,0.0,1.1093731
204.56,0.0,0.0,3.9059343,0.0,0.0,-0.083842451,0.0,1.1093731
204.58,0.0,0.0,5.3572383,0.0,0.0,-0.16913784,0.0,1.105021
204.6,0.0,0.0,5.1973276,0.0,0.0,-0.16310607,0.0,1.105021
204.62,0.0,0.0,5.8960834,0.0,0.0,-0.20311372,0.0,1.1021427
204.64,0.0,0.0,7.1221128,0.0,0.0,-0.2723145,0.0,1.1021427
204.66,0.0,0.0,7.9080162,0.0,0.0,-0.31517292,0.0,1.098581
204.68,0.0,0.0,8.008914,0.0,0.0,-0.32089675,0.0,1.098581
204.7,0.0,0.0,7.5259299,0.0,0.0,-0.29395676,0.0,1.0960014
204.72,0.0,0.0,6.4982977,0.0,0.0,-0.23570601,0.0,1.0960014
204.74,0.0,0.0,6.4915342,0.0,0.0,-0.23471732,0.0,1.0931816
204.76,0.0,0.0,5.6919355,0.0,0.0,-0.1885687,0.0,1.0931816
204.78,0.0,0.0,3.634182,0.0,0.0,-0.071389774,0.0,1.091092
204.8,0.0,0.0,1.8352909,0.0,0.0,0.031342806,0.0,1.091092
204.82,0.0,0.0,0.07633841,0.0,0.0,0.13201865,0.0,1.0902088
204.84,0.0,0.0,-1.3851955,0.0,0.0,0.21841859,0.0,1.0902088
204.86,0.0,0.0,-2.8449845,0.0,0.0,0.30247016,0.0,1.0897983
204.88,0.0,0.0,-2.900157,0.0,0.0,0.30387662,0.0,1.0897983
204.9,0.0,0.0,-1.5996344,0.0,0.0,0.23372786,0.0,1.089105
204.92,0.0,0.0,0.47550014,0.0,0.0,0.12081831,0.0,1.089105
204.94,0.0,0.0,1.8408192,0.0,0.0,0.046454262,0.0,1.0881275
204.96,0.0,0.0,0.46331516,0.0,0.0,0.12350925,0.0,1.0881275
204.98,0.0,0.0,-0.9044112,0.0,0.0,0.20203263,0.0,1.08743
205.0,0.0,0.0,-0.37629929,0.0,0.0,0.17116717,0.0,1.08743
205.02,0.0,0.0,-0.016568899,0.0,0.0,0.15095672,0.0,1.0870458
205.04,0.0,0.0,-0.095314711,0.0,0.0,0.15383344,0.0,1.0870458
205.06,0.0,0.0,0.99996698,0.0,0.0,0.093004539,0.0,1.0885266
205.08,0.0,0.0,2.2329824,0.0,0.0,0.024596206,0.0,1.0885266
205.1,0.0,0.0,2.6520619,0.0,0.0,-0.00074179168,0.0,1.0916305
205.12,0.0,0.0,2.8107624,0.0,0.0,-0.012790561,0.0,1.0916305
205.14,0.0,0.0,3.4560463,0.0,0.0,-0.052808655,0.0,1.0939766
205.16,0.0,0.0,3.5399363,0.0,0.0,-0.060478225,0.0,1.0939766
205.18,0.0,0.0,3.601809,0.0,0.0,-0.0637,0.0,1.0967375
205.2,0.0,0.0,3.8693547,0.0,0.0,-0.08351236,0.0,1.0967375
205.22,0.0,0.0,4.3037839,0.0,0.0,-0.11358281,0.0,1.0999103
205.24,0.0,0.0,4.6850834,0.0,0.0,-0.13534293,0.0,1.0999103
205.26,0.0,0.0,4.880435,0.0,0.0,-0.14514916,0.0,1.0995018
205.28,0.0,0.0,4.4941988,0.0,0.0,-0.12215655,0.0,1.0995018
205.3,0.0,0.0,3.2182627,0.0,0.0,-0.048644324,0.0,1.0983858
205.32,0.0,0.0,1.1742495,0.0,0.0,0.068760416,0.0,1.0983858
205.34,0.0,0.0,0.10366639,0.0,0.0,0.12885591,0.0,1.0972474
205.36,0.0,0.0,2.0804806,0.0,0.0,0.020323666,0.0,1.0972474
205.38,0.0,0.0,3.2932293,0.0,0.0,-0.042126485,0.0,1.0973011
205.4,0.0,0.0,2.3650665,0.0,0.0,0.010106603,0.0,1.0973011
205.42,0.0,0.0,2.7936084,0.0,0.0,-0.017062055,0.0,1.0971868
205.44,0.0,0.0,1.889565,0.0,0.0,0.031412263,0.0,1.0971868
205.46,0.0,0.0,-0.71507907,0.0,0.0,0.17970614,0.0,1.0976896
205.48,0.0,0.0,-3.1571989,0.0,0.0,0.31892225,0.0,1.0976896
205.5,0.0,0.0,-4.1193833,0.0,0.0,0.37208708,0.0,1.099987
205.52,0.0,0.0,-3.0812991,0.0,0.0,0.31141095,0.0,1.099987
205.54,0.0,0.0,-2.6128302,0.0,0.0,0.28208091,0.0,1.1020596
205.56,0.0,0.0,-2.2553077,0.0,0.0,0.25792365,0.0,1.1020596
205.58,0.0,0.0,-1.5692807,0.0,0.0,0.21755865,0.0,1.1038048
205.6,0.0,0.0,-1.9079996,0.0,0.0,0.23647903,0.0,1.1038048
205.62,0.0,0.0,-2.7445683,0.0,0.0,0.28229729,0.0,1.1072776
205.64,0.0,0.0,-4.5753689,0.0,0.0,0.38544349,0.0,1.1072776
205.66,0.0,0.0,-5.1289225,0.0,0.0,0.41661785,0.0,1.111941
205.68,0.0,0.0,-3.9152436,0.0,0.0,0.34739594,0.0,1.111941
205.7,0.0,0.0,-1.9544559,0.0,0.0,0.23442578,0.0,1.116397
205.72,0.0,0.0,-0.63505352,0.0,0.0,0.15931652,0.0,1.116397
205.74,0.0,0.0,-0.16983342,0.0,0.0,0.12982349,0.0,1.1191189
205.76,0.0,0.0,1.1408224,0.0,0.0,0.05707315,0.0,1.1191189
205.78,0.0,0.0,1.4864833,0.0,0.0,0.041929305,0.0,1.1186122
205.8,0.0,0.0,1.3336674,0.0,0.0,0.04983078,0.0,1.1186122
205.82,0.0,0.0,1.7648261,0.0,0.0,0.025692428,0.0,1.1173391
205.84,0.0,0.0,1.7178752,0.0,0.0,0.029650061,0.0,1.1173391
205.86,0.0,0.0,1.4038693,0.0,0.0,0.048630016,0.0,1.1145697
205.88,0.0,0.0,0.95187449,0.0,0.0,0.074160772,0.0,1.1145697
205.9,0.0,0.0,1.4629401,0.0,0.0,0.044279473,0.0,1.1107415
205.92,0.0,0.0,3.4974232,0.0,0.0,-0.071133921,0.0,1.1107415
205.94,0.0,0.0,3.9984663,0.0,0.0,-0.10057089,0.0,1.1084462
205.96,0.0,0.0,2.1726158,0.0,0.0,0.0045339045,0.0,1.1084462
205.98,0.0,0.0,0.27563393,0.0,0.0,0.11631096,0.0,1.1072086
206.0,0.0,0.0,-2.0723178,0.0,0.0,0.24996216,0.0,1.1072086
206.02,0.0,0.0,-5.3999867,0.0,0.0,0.43764385,0.0,1.1059555
206.04,0.0,0.0,-7.2412663,0.0,0.0,0.54696959,0.0,1.1059555
206.06,0.0,0.0,-6.322619,0.0,0.0,0.49808029,0.0,1.1020505
206.08,0.0,0.0,-4.8511987,0.0,0.0,0.41399667,0.0,1.1020505
206.1,0.0,0.0,-3.8011491,0.0,0.0,0.35151063,0.0,1.097288
206.12,0.0,0.0,-5.0809641,0.0,0.0,0.42627044,0.0,1.097288
206.14,0.0,0.0,-5.1687441,0.0,0.0,0.42805432,0.0,1.0920367
206.16,0.0,0.0,-3.3518734,0.0,0.0,0.32175105,0.0,1.0920367
206.18,0.0,0.0,-1.504709,0.0,0.0,0.21855782,0.0,1.0865681
206.2,0.0,0.0,-2.6807694,0.0,0.0,0.28513025,0.0,1.0865681
206.22,0.0,0.0,-4.7338338,0.0,0.0,0.40340773,0.0,1.0818673
206.24,0.0,0.0,-5.600709,0.0,0.0,0.45509187,0.0,1.0818673
206.26,0.0,0.0,-5.3065767,0.0,0.0,0.44004121,0.0,1.0792542
206.28,0.0,0.0,-4.2218194,0.0,0.0,0.3774172,0.0,1.0792542
206.3,0.0,0.0,-2.8009133,0.0,0.0,0.29535817,0.0,1.077539
206.32,0.0,0.0,-2.1764538,0.0,0.0,0.26065733,0.0,1.077539
206.34,0.0,0.0,-2.6036956,0.0,0.0,0.28559662,0.0,1.076678
206.36,0.0,0.0,-2.1640759,0.0,0.0,0.26354871,0.0,1.076678
206.38,0.0,0.0,-0.45929947,0.0,0.0,0.17065829,0.0,1.0774344
206.4,0.0,0.0,0.63860893,0.0,0.0,0.10960426,0.0,1.0774344
206.42,0.0,0.0,-0.14672273,0.0,0.0,0.15167481,0.0,1.0785602
206.44,0.0,0.0,-2.0133772,0.0,0.0,0.25591164,0.0,1.0785602
206.46,0.0,0.0,-2.8023744,0.0,0.0,0.30050915,0.0,1.078567
206.48,0.0,0.0,-1.6900613,0.0,0.0,0.23573219,0.0,1.078567
206.5,0.0,0.0,-0.95020795,0.0,0.0,0.19425605,0.0,1.0771137
206.52,0.0,0.0,-1.9917068,0.0,0.0,0.25468449,0.0,1.0771137
206.54,0.0,0.0,-2.2228315,0.0,0.0,0.26921345,0.0,1.0759305
206.56,0.0,0.0,-0.69877601,0.0,0.0,0.18176664,0.0,1.0759305
206.58,0.0,0.0,-0.35785019,0.0,0.0,0.1652303,0.0,1.0741413
206.6,0.0,0.0,-0.47905904,0.0,0.0,0.17534375,0.0,1.0741413
206.62,0.0,0.0,-0.67711651,0.0,0.0,0.18609556,0.0,1.0730107
206.64,0.0,0.0,-2.6222267,0.0,0.0,0.29386898,0.0,1.0730107
206.66,0.0,0.0,-4.6815224,0.0,0.0,0.41083289,0.0,1.0715142
206.68,0.0,0.0,-4.6962862,0.0,0.0,0.41086425,0.0,1.0715142
206.7,0.0,0.0,-4.2939677,0.0,0.0,0.39212987,0.0,1.0702893
206.72,0.0,0.0,-4.4000516,0.0,0.0,0.39958638,0.0,1.0702893
206.74,0.0,0.0,-3.9950907,0.0,0.0,0.37594946,0.0,1.0695809
206.76,0.0,0.0,-3.3639829,0.0,0.0,0.34117191,0.0,1.0695809
206.78,0.0,0.0,-2.5510752,0.0,0.0,0.29609758,0.0,1.0708528
206.8,0.0,0.0,-0.87516892,0.0,0.0,0.2000413,0.0,1.0708528
206.82,0.0,0.0,0.74253428,0.0,0.0,0.10631926,0.0,1.0723974
206.84,0.0,0.0,2.0367346,0.0,0.0,0.03460168,0.0,1.0723974
206.86,0.0,0.0,1.2135015,0.0,0.0,0.085355541,0.0,1.0726528
206.88,0.0,0.0,-1.6194203,0.0,0.0,0.24756195,0.0,1.0726528
206.9,0.0,0.0,-3.809617,0.0,0.0,0.37116787,0.0,1.0712715
206.92,0.0,0.0,-4.2497487,0.0,0.0,0.39740068,0.0,1.0712715
206.94,0.0,0.0,-2.7968364,0.0,0.0,0.31690219,0.0,1.0717225
206.96,0.0,0.0,-1.0718024,0.0,0.0,0.22006543,0.0,1.0717225
206.98,0.0,0.0,-1.6082071,0.0,0.0,0.24902238,0.0,1.0720547
207.0,0.0,0.0,-1.7340456,0.0,0.0,0.25139348,0.0,1.0720547
207.02,0.0,0.0,-0.61663842,0.0,0.0,0.18343349,0.0,1.0731721
207.04,0.0,0.0,1.3327427,0.0,0.0,0.070827541,0.0,1.0731721
207.06,0.0,0.0,2.7194176,0.0,0.0,-0.0083802196,0.0,1.0755442
207.08,0.0,0.0,2.8329272,0.0,0.0,-0.015166483,0.0,1.0755442
207.1,0.0,0.0,2.5162039,0.0,0.0,0.0018414817,0.0,1.0782524
207.12,0.0,0.0,2.2081594,0.0,0.0,0.0173881,0.0,1.0782524
207.14,0.0,0.0,1.8860853,0.0,0.0,0.034215404,0.0,1.0830287
207.16,0.0,0.0,1.5585324,0.0,0.0,0.052983249,0.0,1.0830287
207.18,0.0,0.0,0.48764071,0.0,0.0,0.11233325,0.0,1.0875674
207.2,0.0,0.0,-0.089397818,0.0,0.0,0.14437784,0.0,1.0875674
207.22,0.0,0.0,-0.51899636,0.0,0.0,0.16888953,0.0,1.0896364
207.24,0.0,0.0,-0.055592567,0.0,0.0,0.14350152,0.0,1.0896364
207.26,0.0,0.0,-0.24134049,0.0,0.0,0.15169804,0.0,1.0909637
207.28,0.0,0.0,-1.9285427,0.0,0.0,0.24441638,0.0,1.0909637
207.3,0.0,0.0,-2.139215,0.0,0.0,0.25382125,0.0,1.0925564
207.32,0.0,0.0,-2.4464669,0.0,0.0,0.26898637,0.0,1.0925564
207.34,0.0,0.0,-0.96565491,0.0,0.0,0.1825942,0.0,1.093008
207.36,0.0,0.0,-0.42955166,0.0,0.0,0.15231175,0.0,1.093008
207.38,0.0,0.0,-1.1120781,0.0,0.0,0.1905048,0.0,1.0938052
207.4,0.0,0.0,-1.6466784,0.0,0.0,0.22015179,0.0,1.0938052
207.42,0.0,0.0,-1.1922854,0.0,0.0,0.19268807,0.0,1.0948291
207.44,0.0,0.0,0.12899885,0.0,0.0,0.11645741,0.0,1.0948291
207.46,0.0,0.0,1.6439375,0.0,0.0,0.030519198,0.0,1.0974427
207.48,0.0,0.0,1.5841763,0.0,0.0,0.033906764,0.0,1.0974427
207.5,0.0,0.0,0.52587765,0.0,0.0,0.091918186,0.0,1.0986527
207.52,0.0,0.0,-1.61045,0.0,0.0,0.21138091,0.0,1.0986527
207.54,0.0,0.0,-3.5079756,0.0,0.0,0.31790777,0.0,1.0965214
207.56,0.0,0.0,-3.916064,0.0,0.0,0.34147005,0.0,1.0965214
207.58,0.0,0.0,-3.5363281,0.0,0.0,0.32182675,0.0,1.0923979
207.6,0.0,0.0,-4.1748171,0.0,0.0,0.35956632,0.0,1.0923979
207.62,0.0,0.0,-4.6012869,0.0,0.0,0.38490087,0.0,1.0880947
207.64,0.0,0.0,-4.0752211,0.0,0.0,0.35763437,0.0,1.0880947
207.66,0.0,0.0,-4.480514,0.0,0.0,0.38135387,0.0,1.0864685
207.68,0.0,0.0,-6.6734734,0.0,0.0,0.50689374,0.0,1.0864685
207.7,0.0,0.0,-8.4747057,0.0,0.0,0.61184194,0.0,1.0860934
207.72,0.0,0.0,-6.5224018,0.0,0.0,0.50541152,0.0,1.0860934
207.74,0.0,0.0,-3.2675905,0.0,0.0,0.32436699,0.0,1.0870136
207.76,0.0,0.0,-1.2264053,0.0,0.0,0.21106723,0.0,1.0870136
207.78,0.0,0.0,0.19281027,0.0,0.0,0.13151298,0.0,1.0871629
207.8,0.0,0.0,2.2490165,0.0,0.0,0.015308182,0.0,1.0871629
207.82,0.0,0.0,3.1720726,0.0,0.0,-0.037211967,0.0,1.0869519
207.84,0.0,0.0,3.0710077,0.0,0.0,-0.03211778,0.0,1.0869519
207.86,0.0,0.0,2.4397838,0.0,0.0,0.0047013354,0.0,1.0850557
207.88,0.0,0.0,1.8537976,0.0,0.0,0.040173255,0.0,1.0850557
207.9,0.0,0.0,1.0433998,0.0,0.0,0.086379424,0.0,1.0811763
207.92,0.0,0.0,-0.72453773,0.0,0.0,0.18673887,0.0,1.0811763
207.94,0.0,0.0,-1.6072683,0.0,0.0,0.23710474,0.0,1.0765984
207.96,0.0,0.0,-1.0433078,0.0,0.0,0.20439594,0.0,1.0765984
207.98,0.0,0.0,0.78087878,0.0,0.0,0.10034523,0.0,1.071528
208.0,0.0,0.0,1.1214818,0.0,0.0,0.079408528,0.0,1.071528
208.02,0.0,0.0,1.0044358,0.0,0.0,0.085706313,0.0,1.06915
208.04,0.0,0.0,1.6172806,0.0,0.0,0.051542801,0.0,1.06915
208.06,0.0,0.0,1.7286682,0.0,0.0,0.044395154,0.0,1.0685474
208.08,0.0,0.0,-1.0252762,0.0,0.0,0.20213963,0.0,1.0685474
208.1,0.0,0.0,-1.4407736,0.0,0.0,0.2271354,0.0,1.0693107
208.12,0.0,0.0,1.0348037,0.0,0.0,0.089521669,0.0,1.0693107
208.14,0.0,0.0,2.2346213,0.0,0.0,0.021573232,0.0,1.0710046
