time,s0,s1,s2,s3,s4,s5,s6,s7
639.92,0.0,0.0,4.6531544,0.0,0.0,0.0,0.28792394,1.1042839
639.94,0.0,0.0,5.4782028,0.0,0.0,0.0,0.32596658,1.1071025
639.96,0.0,0.0,8.3899088,0.0,0.0,0.0,0.45583414,1.1071025
639.98,0.0,0.0,8.8931599,0.0,0.0,0.0,0.47756591,1.1072211
640.0,0.0,0.0,-0.13978109,0.0,0.0,0.0,0.074385791,1.1072211
640.02,0.0,0.0,8.562109,0.0,0.0,0.0,0.46494675,1.1084725
640.04,0.0,0.0,16.334768,0.0,0.0,0.0,0.81945324,1.1084725
640.06,0.0,0.0,16.93292,0.0,0.0,0.0,0.84678455,1.108936
640.08,0.0,0.0,16.749844,0.0,0.0,0.0,0.83759113,1.108936
640.1,0.0,0.0,16.047733,0.0,0.0,0.0,0.8047818,1.1072797
640.12,0.0,0.0,15.942683,0.0,0.0,0.0,0.79968632,1.1072797
640.14,0.0,0.0,15.184686,0.0,0.0,0.0,0.7652143,1.1046865
640.16,0.0,0.0,15.287172,0.0,0.0,0.0,0.7704452,1.1046865
640.18,0.0,0.0,16.689217,0.0,0.0,0.0,0.8368656,1.1010861
640.2,0.0,0.0,17.167881,0.0,0.0,0.0,0.85964983,1.1010861
640.22,0.0,0.0,17.689754,0.0,0.0,0.0,0.8846599,1.0970064
640.24,0.0,0.0,17.695908,0.0,0.0,0.0,0.88383211,1.0970064
640.26,0.0,0.0,16.789873,0.0,0.0,0.0,0.84057824,1.0929091
640.28,0.0,0.0,15.301229,0.0,0.0,0.0,0.77026001,1.0929091
640.3,0.0,0.0,15.538567,0.0,0.0,0.0,0.7824645,1.0862974
640.32,0.0,0.0,14.894609,0.0,0.0,0.0,0.75303983,1.0862974
640.34,0.0,0.0,11.694811,0.0,0.0,0.0,0.60576138,1.078933
640.36,0.0,0.0,8.674264,0.0,0.0,0.0,0.46769891,1.078933
640.38,0.0,0.0,1.7073791,0.0,0.0,0.0,0.15103247,1.0721066
640.4,0.0,0.0,1.0435178,0.0,0.0,0.0,0.12673381,1.0721066
640.42,0.0,0.0,12.962929,0.0,0.0,0.0,0.66589194,1.0671549
640.44,0.0,0.0,14.431463,0.0,0.0,0.0,0.73422556,1.0671549
640.46,0.0,0.0,13.015509,0.0,0.0,0.0,0.66878124,1.0649081
640.48,0.0,0.0,12.182905,0.0,0.0,0.0,0.63057323,1.0649081
640.5,0.0,0.0,8.6959887,0.0,0.0,0.0,0.47138438,1.0658717
640.52,0.0,0.0,-0.51397014,0.0,0.0,0.0,0.05516467,1.0658717
640.54,0.0,0.0,2.6537719,0.0,0.0,0.0,0.20044149,1.0678464
640.56,0.0,0.0,12.929722,0.0,0.0,0.0,0.66745485,1.0678464
640.58,0.0,0.0,13.891699,0.0,0.0,0.0,0.71163221,1.0702356
640.6,0.0,0.0,9.3452444,0.0,0.0,0.0,0.50063463,1.0702356
640.62,0.0,0.0,0.1426484,0.0,0.0,0.0,0.08173416,1.0738595
640.64,0.0,0.0,-6.0098481,0.0,0.0,0.0,-0.18423321,1.0738595
640.66,0.0,0.0,0.90815532,0.0,0.0,0.0,0.11751327,1.0789001
640.68,0.0,0.0,-24.517565,0.0,0.0,0.0,-0.99009743,1.0789001
640.7,0.0,0.0,9.1803112,0.0,0.0,0.0,0.49574799,1.0830747
640.72,0.0,0.0,-1.7305545,0.0,0.0,0.0,0.00055737083,1.0830747
640.74,0.0,0.0,-16.200851,0.0,0.0,0.0,-0.63633686,1.0869201
640.76,0.0,0.0,-10.946692,0.0,0.0,0.0,-0.42552524,1.0869201
640.78,0.0,0.0,-4.6226315,0.0,0.0,0.0,-0.14050983,1.0916278
640.8,0.0,0.0,6.6111016,0.0,0.0,0.0,0.37168385,1.0916278
640.82,0.0,0.0,1.8993493,0.0,0.0,0.0,0.16589417,1.0951341
640.84,0.0,0.0,6.7053905,0.0,0.0,0.0,0.37803998,1.0951341
640.86,0.0,0.0,9.4843569,0.0,0.0,0.0,0.49952345,1.0989002
640.88,0.0,0.0,-14.884528,0.0,0.0,0.0,-0.58330316,1.0989002
640.9,0.0,0.0,-0.48805016,0.0,0.0,0.0,0.044154048,1.1004633
640.92,0.0,0.0,-8.956459,0.0,0.0,0.0,-0.3273536,1.1004633
640.94,0.0,0.0,3.5930905,0.0,0.0,0.0,0.23237277,1.0983922
640.96,0.0,0.0,10.91887,0.0,0.0,0.0,0.56683112,1.0983922
640.98,0.0,0.0,12.280594,0.0,0.0,0.0,0.63037402,1.0940808
641.0,0.0,0.0,12.993629,0.0,0.0,0.0,0.66430193,1.0940808
641.02,0.0,0.0,14.686926,0.0,0.0,0.0,0.74408234,1.0895687
641.04,0.0,0.0,15.999372,0.0,0.0,0.0,0.80645454,1.0895687
641.06,0.0,0.0,16.932249,0.0,0.0,0.0,0.85024775,1.0861691
641.08,0.0,0.0,16.772251,0.0,0.0,0.0,0.84203185,1.0861691
641.1,0.0,0.0,15.719936,0.0,0.0,0.0,0.79297242,1.0823089
641.12,0.0,0.0,15.458409,0.0,0.0,0.0,0.78136334,1.0823089
641.14,0.0,0.0,10.329378,0.0,0.0,0.0,0.54359946,1.079217
641.16,0.0,0.0,-16.491394,0.0,0.0,0.0,-0.65745511,1.079217
641.18,0.0,0.0,-9.1395807,0.0,0.0,0.0,-0.34448627,1.0781416
641.2,0.0,0.0,6.6447382,0.0,0.0,0.0,0.3726711,1.0781416
641.22,0.0,0.0,-0.18306637,0.0,0.0,0.0,0.063652343,1.0787812
641.24,0.0,0.0,-2.9201155,0.0,0.0,0.0,-0.057926827,1.0787812
641.26,0.0,0.0,5.4847255,0.0,0.0,0.0,0.32718042,1.0802594
641.28,0.0,0.0,11.642084,0.0,0.0,0.0,0.60888246,1.0802594
641.3,0.0,0.0,14.368148,0.0,0.0,0.0,0.73188841,1.0816157
641.32,0.0,0.0,11.622195,0.0,0.0,0.0,0.60482561,1.0816157
641.34,0.0,0.0,3.8640947,0.0,0.0,0.0,0.25275783,1.0823991
641.36,0.0,0.0,3.9220839,0.0,0.0,0.0,0.25524787,1.0823991
641.38,0.0,0.0,8.5270929,0.0,0.0,0.0,0.46399524,1.0855985
641.4,0.0,0.0,0.25545347,0.0,0.0,0.0,0.091889646,1.0855985
641.42,0.0,0.0,2.518127,0.0,0.0,0.0,0.19476146,1.0904021
641.44,0.0,0.0,8.5498953,0.0,0.0,0.0,0.47096366,1.0904021
641.46,0.0,0.0,-11.2288,0.0,0.0,0.0,-0.39965487,1.0967194
641.48,0.0,0.0,7.7863493,0.0,0.0,0.0,0.43048811,1.0967194
641.5,0.0,0.0,-0.10799459,0.0,0.0,0.0,0.069839578,1.1025027
641.52,0.0,0.0,-4.0731421,0.0,0.0,0.0,-0.10803499,1.1025027
641.54,0.0,0.0,-14.528976,0.0,0.0,0.0,-0.54375492,1.1067847
641.56,0.0,0.0,12.447947,0.0,0.0,0.0,0.64966644,1.1067847
641.58,0.0,0.0,17.356155,0.0,0.0,0.0,0.8754384,1.1083021
641.6,0.0,0.0,14.291905,0.0,0.0,0.0,0.73197335,1.1083021
641.62,0.0,0.0,3.1684988,0.0,0.0,0.0,0.22309704,1.1081865
641.64,0.0,0.0,1.3195559,0.0,0.0,0.0,0.13841648,1.1081865
641.66,0.0,0.0,7.7602038,0.0,0.0,0.0,0.43074102,1.1066899
641.68,0.0,0.0,6.9472222,0.0,0.0,0.0,0.3930089,1.1066899
641.7,0.0,0.0,1.2731706,0.0,0.0,0.0,0.13091186,1.1049756
641.72,0.0,0.0,-7.504745,0.0,0.0,0.0,-0.26135155,1.1049756
641.74,0.0,0.0,-1.5741847,0.0,0.0,0.0,0.0066417951,1.1035843
641.76,0.0,0.0,0.8876785,0.0,0.0,0.0,0.11669581,1.1035843
641.78,0.0,0.0,4.7983675,0.0,0.0,0.0,0.29354984,1.1055589
641.8,0.0,0.0,7.3786368,0.0,0.0,0.0,0.40973408,1.1055589
641.82,0.0,0.0,6.503448,0.0,0.0,0.0,0.3725746,1.1099608
641.84,0.0,0.0,9.094059,0.0,0.0,0.0,0.4904373,1.1099608
641.86,0.0,0.0,11.954827,0.0,0.0,0.0,0.61936299,1.1126789
641.88,0.0,0.0,15.36856,0.0,0.0,0.0,0.77739827,1.1126789
641.9,0.0,0.0,15.992493,0.0,0.0,0.0,0.80654802,1.1146935
641.92,0.0,0.0,14.561213,0.0,0.0,0.0,0.74012174,1.1146935
641.94,0.0,0.0,13.935782,0.0,0.0,0.0,0.71101206,1.1150539
641.96,0.0,0.0,14.582613,0.0,0.0,0.0,0.74148577,1.1150539
641.98,0.0,0.0,12.446675,0.0,0.0,0.0,0.6438692,1.1151185
642.0,0.0,0.0,9.0333424,0.0,0.0,0.0,0.48732451,1.1151185
642.02,0.0,0.0,11.415142,0.0,0.0,0.0,0.59550206,1.1155212
642.04,0.0,0.0,13.476894,0.0,0.0,0.0,0.69180314,1.1155212
642.06,0.0,0.0,8.2010336,0.0,0.0,0.0,0.44809111,1.1147083
642.08,0.0,0.0,-7.6433492,0.0,0.0,0.0,-0.27761022,1.1147083
642.1,0.0,0.0,-11.030223,0.0,0.0,0.0,-0.42400461,1.1118064
642.12,0.0,0.0,3.1927171,0.0,0.0,0.0,0.22081084,1.1118064
642.14,0.0,0.0,1.0016408,0.0,0.0,0.0,0.12659144,1.1071019
642.16,0.0,0.0,0.10222107,0.0,0.0,0.0,0.08384585,1.1071019
642.18,0.0,0.0,-15.096589,0.0,0.0,0.0,-0.60751168,1.1032459
642.2,0.0,0.0,-4.6658735,0.0,0.0,0.0,-0.141946,1.1032459
642.22,0.0,0.0,4.5921645,0.0,0.0,0.0,0.28181902,1.103528
642.24,0.0,0.0,-0.99901855,0.0,0.0,0.0,0.033777863,1.103528
642.26,0.0,0.0,10.463013,0.0,0.0,0.0,0.55592512,1.106596
642.28,0.0,0.0,16.298277,0.0,0.0,0.0,0.82555842,1.106596
642.3,0.0,0.0,15.789955,0.0,0.0,0.0,0.80146921,1.1121112
642.32,0.0,0.0,12.341633,0.0,0.0,0.0,0.640818,1.1121112
642.34,0.0,0.0,10.849205,0.0,0.0,0.0,0.5707761,1.120074
642.36,0.0,0.0,12.059077,0.0,0.0,0.0,0.62749015,1.120074
642.38,0.0,0.0,16.111563,0.0,0.0,0.0,0.81504138,1.1279618
642.4,0.0,0.0,16.492273,0.0,0.0,0.0,0.83200344,1.1279618
642.42,0.0,0.0,13.378181,0.0,0.0,0.0,0.68497902,1.1341228
642.44,0.0,0.0,8.0150394,0.0,0.0,0.0,0.43587356,1.1341228
642.46,0.0,0.0,4.837245,0.0,0.0,0.0,0.29047136,1.138401
642.48,0.0,0.0,6.5099173,0.0,0.0,0.0,0.36742525,1.138401
642.5,0.0,0.0,11.658266,0.0,0.0,0.0,0.60417533,1.1403286
642.52,0.0,0.0,12.327631,0.0,0.0,0.0,0.63433814,1.1403286
642.54,0.0,0.0,12.567374,0.0,0.0,0.0,0.64582258,1.1380239
642.56,0.0,0.0,13.20442,0.0,0.0,0.0,0.67454629,1.1380239
642.58,0.0,0.0,12.187561,0.0,0.0,0.0,0.6266793,1.1319865
642.6,0.0,0.0,6.9020672,0.0,0.0,0.0,0.38307846,1.1319865
642.62,0.0,0.0,4.7461586,0.0,0.0,0.0,0.28136116,1.1243085
642.64,0.0,0.0,4.8143897,0.0,0.0,0.0,0.28745132,1.1243085
642.66,0.0,0.0,8.8818521,0.0,0.0,0.0,0.47392092,1.1165065
642.68,0.0,0.0,9.2695923,0.0,0.0,0.0,0.49483023,1.1165065
642.7,0.0,0.0,10.079857,0.0,0.0,0.0,0.53348876,1.1094646
642.72,0.0,0.0,12.678389,0.0,0.0,0.0,0.65326262,1.1094646
642.74,0.0,0.0,16.349779,0.0,0.0,0.0,0.82433625,1.1032741
642.76,0.0,0.0,18.021332,0.0,0.0,0.0,0.90297624,1.1032741
642.78,0.0,0.0,16.811234,0.0,0.0,0.0,0.84657662,1.0975137
642.8,0.0,0.0,10.00842,0.0,0.0,0.0,0.53035538,1.0975137
642.82,0.0,0.0,2.3871884,0.0,0.0,0.0,0.17973684,1.0922114
642.84,0.0,0.0,-1.0950766,0.0,0.0,0.0,0.021177991,1.0922114
642.86,0.0,0.0,0.026920587,0.0,0.0,0.0,0.074208907,1.0887759
642.88,0.0,0.0,-2.4419761,0.0,0.0,0.0,-0.026811906,1.0887759
642.9,0.0,0.0,-10.033276,0.0,0.0,0.0,-0.34091078,1.0888445
642.92,0.0,0.0,7.034338,0.0,0.0,0.0,0.40179266,1.0888445
642.94,0.0,0.0,-9.6098089,0.0,0.0,0.0,-0.33755109,1.091303
642.96,0.0,0.0,6.8444376,0.0,0.0,0.0,0.39430907,1.091303
642.98,0.0,0.0,11.198329,0.0,0.0,0.0,0.59079839,1.0933645
643.0,0.0,0.0,-1.0199698,0.0,0.0,0.0,0.036899579,1.0933645
643.02,0.0,0.0,-6.8938236,0.0,0.0,0.0,-0.23597583,1.0935264
643.04,0.0,0.0,-6.2626271,0.0,0.0,0.0,-0.20629653,1.0935264
643.06,0.0,0.0,6.9741735,0.0,0.0,0.0,0.39532548,1.0933288
643.08,0.0,0.0,8.6732883,0.0,0.0,0.0,0.47459584,1.0933288
643.1,0.0,0.0,12.373513,0.0,0.0,0.0,0.64350145,1.0937161
643.12,0.0,0.0,13.097623,0.0,0.0,0.0,0.67765253,1.0937161
643.14,0.0,0.0,9.1738186,0.0,0.0,0.0,0.49701017,1.0943114
643.16,0.0,0.0,7.0273285,0.0,0.0,0.0,0.39939874,1.0943114
643.18,0.0,0.0,8.8072824,0.0,0.0,0.0,0.47871425,1.0965036
643.2,0.0,0.0,8.577549,0.0,0.0,0.0,0.47010067,1.0965036
643.22,0.0,0.0,9.5314178,0.0,0.0,0.0,0.51353501,1.0989823
643.24,0.0,0.0,12.374099,0.0,0.0,0.0,0.64513349,1.0989823
643.26,0.0,0.0,15.491522,0.0,0.0,0.0,0.79101453,1.0991926
643.28,0.0,0.0,18.708759,0.0,0.0,0.0,0.94040761,1.0991926
643.3,0.0,0.0,19.513699,0.0,0.0,0.0,0.97786905,1.0964249
643.32,0.0,0.0,16.552483,0.0,0.0,0.0,0.84021189,1.0964249
643.34,0.0,0.0,6.8606339,0.0,0.0,0.0,0.40026249,1.0942349
643.36,0.0,0.0,9.2956848,0.0,0.0,0.0,0.50232757,1.0942349
643.38,0.0,0.0,4.7493634,0.0,0.0,0.0,0.29441566,1.091296
643.4,0.0,0.0,5.0730677,0.0,0.0,0.0,0.30801505,1.091296
643.42,0.0,0.0,1.7923243,0.0,0.0,0.0,0.16807644,1.0877869
643.44,0.0,0.0,8.2441406,0.0,0.0,0.0,0.46026508,1.0877869
643.46,0.0,0.0,16.115419,0.0,0.0,0.0,0.82014012,1.0842298
643.48,0.0,0.0,16.516068,0.0,0.0,0.0,0.8395741,1.0842298
643.5,0.0,0.0,13.977479,0.0,0.0,0.0,0.72065762,1.0825977
643.52,0.0,0.0,4.1636372,0.0,0.0,0.0,0.27539375,1.0825977
643.54,0.0,0.0,-3.0207229,0.0,0.0,0.0,-0.035351707,1.0829161
643.56,0.0,0.0,6.9299316,0.0,0.0,0.0,0.4067307,1.0829161
643.58,0.0,0.0,4.4217706,0.0,0.0,0.0,0.29141062,1.0848068
643.6,0.0,0.0,-17.112528,0.0,0.0,0.0,-0.65374929,1.0848068
643.62,0.0,0.0,2.764298,0.0,0.0,0.0,0.2109787,1.0865761
643.64,0.0,0.0,0.89239937,0.0,0.0,0.0,0.12416955,1.0865761
643.66,0.0,0.0,0.63191992,0.0,0.0,0.0,0.11352946,1.0895516
643.68,0.0,0.0,12.043711,0.0,0.0,0.0,0.63163306,1.0895516
643.7,0.0,0.0,7.6240358,0.0,0.0,0.0,0.4340088,1.0934005
643.72,0.0,0.0,10.677525,0.0,0.0,0.0,0.56796857,1.0934005
643.74,0.0,0.0,11.175487,0.0,0.0,0.0,0.59122428,1.0959477
643.76,0.0,0.0,4.9350748,0.0,0.0,0.0,0.31077823,1.0959477
643.78,0.0,0.0,8.9013128,0.0,0.0,0.0,0.48308982,1.0987147
643.8,0.0,0.0,11.398399,0.0,0.0,0.0,0.59701766,1.0987147
643.82,0.0,0.0,15.16708,0.0,0.0,0.0,0.77412198,1.0996068
643.84,0.0,0.0,11.383771,0.0,0.0,0.0,0.60185121,1.0996068
643.86,0.0,0.0,5.3073325,0.0,0.0,0.0,0.32599684,1.0984852
643.88,0.0,0.0,-0.15733004,0.0,0.0,0.0,0.07711359,1.0984852
643.9,0.0,0.0,-2.5957749,0.0,0.0,0.0,-0.016743269,1.0971751
643.92,0.0,0.0,14.19121,0.0,0.0,0.0,0.73097554,1.0971751
643.94,0.0,0.0,4.6761842,0.0,0.0,0.0,0.29548633,1.0964316
643.96,0.0,0.0,-1.5221041,0.0,0.0,0.0,0.0099714953,1.0964316
643.98,0.0,0.0,-0.70517093,0.0,0.0,0.0,0.049355242,1.0955814
644.0,0.0,0.0,2.7563617,0.0,0.0,0.0,0.20014927,1.0955814
644.02,0.0,0.0,-22.972443,0.0,0.0,0.0,-0.93317028,1.0939473
644.04,0.0,0.0,4.275219,0.0,0.0,0.0,0.27456478,1.0939473
644.06,0.0,0.0,8.6124239,0.0,0.0,0.0,0.4704974,1.0908446
644.08,0.0,0.0,-15.043261,0.0,0.0,0.0,-0.59140464,1.0908446
644.1,0.0,0.0,-26.57291,0.0,0.0,0.0,-1.1189769,1.0911616
644.12,0.0,0.0,-22.03336,0.0,0.0,0.0,-0.91303616,1.0911616
644.14,0.0,0.0,-2.5154188,0.0,0.0,0.0,-0.043742728,1.0933461
644.16,0.0,0.0,11.50272,0.0,0.0,0.0,0.59798567,1.0933461
644.18,0.0,0.0,15.28924,0.0,0.0,0.0,0.77531682,1.0975275
644.2,0.0,0.0,16.829636,0.0,0.0,0.0,0.84815561,1.0975275
644.22,0.0,0.0,18.225502,0.0,0.0,0.0,0.91306198,1.1024673
644.24,0.0,0.0,17.643835,0.0,0.0,0.0,0.88504875,1.1024673
644.26,0.0,0.0,14.074263,0.0,0.0,0.0,0.7191426,1.1075197
644.28,0.0,0.0,12.514454,0.0,0.0,0.0,0.64668242,1.1075197
644.3,0.0,0.0,8.1877508,0.0,0.0,0.0,0.4504282,1.1106818
644.32,0.0,0.0,13.835245,0.0,0.0,0.0,0.70811195,1.1106818
644.34,0.0,0.0,18.354799,0.0,0.0,0.0,0.91687294,1.1104612
644.36,0.0,0.0,18.24444,0.0,0.0,0.0,0.91187951,1.1104612
644.38,0.0,0.0,17.352148,0.0,0.0,0.0,0.86978603,1.1084373
644.4,0.0,0.0,14.232166,0.0,0.0,0.0,0.7231815,1.1084373
644.42,0.0,0.0,10.57417,0.0,0.0,0.0,0.5525735,1.1059728
644.44,0.0,0.0,6.8507223,0.0,0.0,0.0,0.38010436,1.1059728
644.46,0.0,0.0,0.43818125,0.0,0.0,0.0,0.09252784,1.1056896
644.48,0.0,0.0,2.8243263,0.0,0.0,0.0,0.19864032,1.1056896
644.5,0.0,0.0,7.8696179,0.0,0.0,0.0,0.428769,1.1059924
644.52,0.0,0.0,11.909124,0.0,0.0,0.0,0.61467636,1.1059924
644.54,0.0,0.0,13.091075,0.0,0.0,0.0,0.67000713,1.1042264
644.56,0.0,0.0,15.072537,0.0,0.0,0.0,0.76228179,1.1042264
644.58,0.0,0.0,16.995098,0.0,0.0,0.0,0.85271891,1.1012501
644.6,0.0,0.0,17.307695,0.0,0.0,0.0,0.86796721,1.1012501
644.62,0.0,0.0,15.895159,0.0,0.0,0.0,0.80291251,1.097927
644.64,0.0,0.0,14.289067,0.0,0.0,0.0,0.72871569,1.097927
644.66,0.0,0.0,12.478193,0.0,0.0,0.0,0.64562456,1.0960457
644.68,0.0,0.0,13.727551,0.0,0.0,0.0,0.70142977,1.0960457
644.7,0.0,0.0,16.011246,0.0,0.0,0.0,0.80733942,1.0950403
644.72,0.0,0.0,15.779821,0.0,0.0,0.0,0.79650568,1.0950403
644.74,0.0,0.0,12.369697,0.0,0.0,0.0,0.63853926,1.0951208
644.76,0.0,0.0,11.614019,0.0,0.0,0.0,0.60167975,1.0951208
644.78,0.0,0.0,9.9423084,0.0,0.0,0.0,0.52391072,1.0964167
644.8,0.0,0.0,3.9769001,0.0,0.0,0.0,0.25552483,1.0964167
644.82,0.0,0.0,9.7215433,0.0,0.0,0.0,0.5146016,1.0976959
644.84,0.0,0.0,12.762431,0.0,0.0,0.0,0.65608777,1.0976959
644.86,0.0,0.0,12.804896,0.0,0.0,0.0,0.65888154,1.1009412
644.88,0.0,0.0,9.9034681,0.0,0.0,0.0,0.52312218,1.1009412
644.9,0.0,0.0,1.7701328,0.0,0.0,0.0,0.15255732,1.1028296
644.92,0.0,0.0,-13.498303,0.0,0.0,0.0,-0.5191279,1.1028296
644.94,0.0,0.0,3.2125885,0.0,0.0,0.0,0.21221158,1.1037425
644.96,0.0,0.0,-8.3883944,0.0,0.0,0.0,-0.31445983,1.1037425
644.98,0.0,0.0,-16.590155,0.0,0.0,0.0,-0.67895792,1.1031687
645.0,0.0,0.0,-2.8648853,0.0,0.0,0.0,-0.058872683,1.1031687
645.02,0.0,0.0,-0.17545542,0.0,0.0,0.0,0.064787649,1.1021072
645.04,0.0,0.0,8.5071325,0.0,0.0,0.0,0.46569707,1.1021072
645.06,0.0,0.0,16.022564,0.0,0.0,0.0,0.81320328,1.102168
645.08,0.0,0.0,15.187694,0.0,0.0,0.0,0.7736525,1.102168
645.1,0.0,0.0,10.847301,0.0,0.0,0.0,0.57156234,1.1022995
645.12,0.0,0.0,10.871614,0.0,0.0,0.0,0.57344776,1.1022995
645.14,0.0,0.0,13.422403,0.0,0.0,0.0,0.69370182,1.1015464
645.16,0.0,0.0,15.28231,0.0,0.0,0.0,0.77999027,1.1015464
645.18,0.0,0.0,7.527801,0.0,0.0,0.0,0.42392839,1.1006334
645.2,0.0,0.0,-6.6992502,0.0,0.0,0.0,-0.21008574,1.1006334
645.22,0.0,0.0,9.7980242,0.0,0.0,0.0,0.52995273,1.0982471
645.24,0.0,0.0,11.945628,0.0,0.0,0.0,0.63071987,1.0982471
645.26,0.0,0.0,1.8258923,0.0,0.0,0.0,0.17427732,1.0958835
645.28,0.0,0.0,2.3922739,0.0,0.0,0.0,0.1938944,1.0958835
645.3,0.0,0.0,9.3589802,0.0,0.0,0.0,0.50841113,1.0911385
645.32,0.0,0.0,-0.15152898,0.0,0.0,0.0,0.086666786,1.0911385
645.34,0.0,0.0,1.2097075,0.0,0.0,0.0,0.14271184,1.0868419
645.36,0.0,0.0,10.782359,0.0,0.0,0.0,0.57394048,1.0868419
645.38,0.0,0.0,0.99827158,0.0,0.0,0.0,0.13620841,1.0852625
645.4,0.0,0.0,0.594576,0.0,0.0,0.0,0.10612094,1.0852625
645.42,0.0,0.0,-11.300838,0.0,0.0,0.0,-0.42999461,1.0852138
645.44,0.0,0.0,-18.926285,0.0,0.0,0.0,-0.75576213,1.0852138
645.46,0.0,0.0,-16.259439,0.0,0.0,0.0,-0.66356025,1.0869557
645.48,0.0,0.0,-10.23339,0.0,0.0,0.0,-0.3888763,1.0869557
645.5,0.0,0.0,1.2764921,0.0,0.0,0.0,0.12979518,1.0901828
645.52,0.0,0.0,-0.93168563,0.0,0.0,0.0,0.028565511,1.0901828
645.54,0.0,0.0,0.93261689,0.0,0.0,0.0,0.11496272,1.0943017
645.56,0.0,0.0,3.7318385,0.0,0.0,0.0,0.2432262,1.0943017
645.58,0.0,0.0,9.5064278,0.0,0.0,0.0,0.50581334,1.0974773
645.6,0.0,0.0,11.347891,0.0,0.0,0.0,0.58973668,1.0974773
645.62,0.0,0.0,13.259632,0.0,0.0,0.0,0.67827588,1.0992854
645.64,0.0,0.0,14.710363,0.0,0.0,0.0,0.7451151,1.0992854
645.66,0.0,0.0,10.239799,0.0,0.0,0.0,0.54082003,1.1045696
645.68,0.0,0.0,5.6742506,0.0,0.0,0.0,0.33570376,1.1045696
645.7,0.0,0.0,11.706959,0.0,0.0,0.0,0.60429318,1.1099353
645.72,0.0,0.0,15.515698,0.0,0.0,0.0,0.77986749,1.1099353
645.74,0.0,0.0,15.64894,0.0,0.0,0.0,0.78532985,1.1128711
645.76,0.0,0.0,14.823527,0.0,0.0,0.0,0.74608996,1.1128711
645.78,0.0,0.0,9.7379551,0.0,0.0,0.0,0.51131272,1.1143973
645.8,0.0,0.0,3.9208145,0.0,0.0,0.0,0.24888444,1.1143973
645.82,0.0,0.0,9.5706797,0.0,0.0,0.0,0.50198189,1.114588
645.84,0.0,0.0,-6.6421347,0.0,0.0,0.0,-0.21130642,1.114588
645.86,0.0,0.0,-2.9807856,0.0,0.0,0.0,-0.053888967,1.1129037
645.88,0.0,0.0,9.9903049,0.0,0.0,0.0,0.52055771,1.1129037
645.9,0.0,0.0,2.3934898,0.0,0.0,0.0,0.1805988,1.1092774
645.92,0.0,0.0,8.2008333,0.0,0.0,0.0,0.44134766,1.1092774
645.94,0.0,0.0,12.283281,0.0,0.0,0.0,0.62813064,1.1069654
645.96,0.0,0.0,13.716967,0.0,0.0,0.0,0.69471618,1.1069654
645.98,0.0,0.0,14.933914,0.0,0.0,0.0,0.75179931,1.1054033
646.0,0.0,0.0,15.118073,0.0,0.0,0.0,0.76118251,1.1054033
646.02,0.0,0.0,7.9698391,0.0,0.0,0.0,0.43136681,1.1041123
646.04,0.0,0.0,-5.6723042,0.0,0.0,0.0,-0.19016849,1.1041123
646.06,0.0,0.0,-5.9113564,0.0,0.0,0.0,-0.1929027,1.101921
646.08,0.0,0.0,11.130563,0.0,0.0,0.0,0.57862554,1.101921
646.1,0.0,0.0,15.454715,0.0,0.0,0.0,0.78073781,1.0990076
646.12,0.0,0.0,14.697941,0.0,0.0,0.0,0.74710935,1.0990076
646.14,0.0,0.0,13.501387,0.0,0.0,0.0,0.6926727,1.0960212
646.16,0.0,0.0,12.761206,0.0,0.0,0.0,0.65684125,1.0960212
646.18,0.0,0.0,12.467128,0.0,0.0,0.0,0.64356122,1.0940905
646.2,0.0,0.0,10.083914,0.0,0.0,0.0,0.5343884,1.0940905
646.22,0.0,0.0,7.9615226,0.0,0.0,0.0,0.43692576,1.0917132
646.24,0.0,0.0,8.8989334,0.0,0.0,0.0,0.4811381,1.0917132
646.26,0.0,0.0,9.5572577,0.0,0.0,0.0,0.511641,1.089676
646.28,0.0,0.0,8.985548,0.0,0.0,0.0,0.4860625,1.089676
646.3,0.0,0.0,10.189055,0.0,0.0,0.0,0.54214686,1.0913407
646.32,0.0,0.0,11.435411,0.0,0.0,0.0,0.60097617,1.0913407
646.34,0.0,0.0,8.0211039,0.0,0.0,0.0,0.44195823,1.0965253
646.36,0.0,0.0,-2.086683,0.0,0.0,0.0,-0.023144917,1.0965253
646.38,0.0,0.0,-10.199762,0.0,0.0,0.0,-0.39265195,1.1028912
646.4,0.0,0.0,-6.3181772,0.0,0.0,0.0,-0.21555081,1.1028912
646.42,0.0,0.0,-6.8255162,0.0,0.0,0.0,-0.23841068,1.107906
646.44,0.0,0.0,-12.834269,0.0,0.0,0.0,-0.5158126,1.107906
646.46,0.0,0.0,-11.541932,0.0,0.0,0.0,-0.45492464,1.1107864
646.48,0.0,0.0,-12.766672,0.0,0.0,0.0,-0.50360017,1.1107864
646.5,0.0,0.0,-21.246845,0.0,0.0,0.0,-0.86793152,1.112322
646.52,0.0,0.0,-2.3697634,0.0,0.0,0.0,-0.030496747,1.112322
646.54,0.0,0.0,7.5516739,0.0,0.0,0.0,0.41822812,1.1123164
646.56,0.0,0.0,7.3322005,0.0,0.0,0.0,0.40757843,1.1123164
646.58,0.0,0.0,-2.0223663,0.0,0.0,0.0,-0.0081967097,1.1118444
